code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,table,endpoint,topic
SAPCE2-5,15000,Hawaii,2016,Dollars,0,903,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2017,Dollars,0,951,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2018,Dollars,0,1006,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2019,Dollars,0,1029,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2020,Dollars,0,1110,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2021,Dollars,0,1265,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2022,Dollars,0,1353,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,1997,Dollars,0,503,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,1998,Dollars,0,530,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,1999,Dollars,0,581,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2000,Dollars,0,645,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2001,Dollars,0,643,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2002,Dollars,0,652,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2003,Dollars,0,672,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2004,Dollars,0,738,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2005,Dollars,0,844,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2006,Dollars,0,902,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2007,Dollars,0,868,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2008,Dollars,0,787,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2009,Dollars,0,677,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2010,Dollars,0,662,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2011,Dollars,0,656,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2012,Dollars,0,675,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2013,Dollars,0,715,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2014,Dollars,0,746,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2015,Dollars,0,796,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2016,Dollars,0,822,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2017,Dollars,0,851,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2018,Dollars,0,897,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2019,Dollars,0,939,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2020,Dollars,0,1060,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2021,Dollars,0,1249,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,16000,Idaho,2022,Dollars,0,1354,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,1997,Dollars,0,605,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,1998,Dollars,0,641,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,1999,Dollars,0,683,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2000,Dollars,0,749,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2001,Dollars,0,761,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2002,Dollars,0,790,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2003,Dollars,0,818,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2004,Dollars,0,855,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2005,Dollars,0,897,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2006,Dollars,0,917,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2007,Dollars,0,924,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2008,Dollars,0,841,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2009,Dollars,0,753,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2010,Dollars,0,758,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2011,Dollars,0,769,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2012,Dollars,0,783,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2013,Dollars,0,802,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2014,Dollars,0,828,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2015,Dollars,0,883,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2016,Dollars,0,925,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2017,Dollars,0,950,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2018,Dollars,0,973,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2019,Dollars,0,1007,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2020,Dollars,0,1114,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2021,Dollars,0,1359,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,17000,Illinois,2022,Dollars,0,1446,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,1997,Dollars,0,558,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,1998,Dollars,0,589,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,1999,Dollars,0,640,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2000,Dollars,0,683,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2001,Dollars,0,685,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2002,Dollars,0,710,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2003,Dollars,0,730,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2004,Dollars,0,769,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2005,Dollars,0,801,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2006,Dollars,0,808,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2007,Dollars,0,788,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2008,Dollars,0,741,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2009,Dollars,0,666,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2010,Dollars,0,680,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2011,Dollars,0,702,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2012,Dollars,0,729,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2013,Dollars,0,751,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2014,Dollars,0,772,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2015,Dollars,0,810,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2016,Dollars,0,844,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2017,Dollars,0,886,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2018,Dollars,0,914,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2019,Dollars,0,926,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2020,Dollars,0,1027,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2021,Dollars,0,1190,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,18000,Indiana,2022,Dollars,0,1281,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,1997,Dollars,0,531,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,1998,Dollars,0,562,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,1999,Dollars,0,605,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2000,Dollars,0,639,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2001,Dollars,0,641,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2002,Dollars,0,674,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2003,Dollars,0,704,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2004,Dollars,0,749,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2005,Dollars,0,769,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2006,Dollars,0,786,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2007,Dollars,0,779,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2008,Dollars,0,755,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2009,Dollars,0,717,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2010,Dollars,0,707,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2011,Dollars,0,729,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2012,Dollars,0,751,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2013,Dollars,0,767,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,19000,Iowa,2014,Dollars,0,782,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
